Mod:Item:MetaData, Localized Name
environmentaltech:nano_cont_personal_3, Personal Nano Bot Beacon Tier 3
environmentaltech:nano_cont_personal_4, Personal Nano Bot Beacon Tier 4
environmentaltech:nano_cont_personal_5, Personal Nano Bot Beacon Tier 5
environmentaltech:nano_cont_personal_6, Personal Nano Bot Beacon Tier 6
ichunutil:compact_porkchop, Compact Raw Porkchop
shadowmobs:shadowstonebrick_stairs, Shadowstone Brick Stairs
demonmobs:demonstonebrick_stairs, Demonstone Brick Stairs
elementalmobs:whirlwindcharge, Whirlwind Charge
forestmobs:arisaurmeatraw, Raw Arisaur Meat
demonmobs:demoniclightningcharge, Demonic Lightning Charge
shadowmobs:shadowstonetile_stairs, Shadowstone Tile Stairs
infernomobs:afrittreat, Afrit Treat
shadowmobs:shadowstonebrick_fence, Shadowstone Brick Fence
desertmobs:joustmeatcooked, Cooked Joust Meat
freshwatermobs:stridertreat, Strider Treat
lycanitesmobs:immunizer, Immunizer
lycanitesmobs:halloweentreat, Halloween Treat
arcticmobs:frostweb, Frostweb
desertmobs:ambercake, Amber Cake
lycanitesmobs:bloodsummoningstaff, Blood Summoning Staff
plainsmobs:quillbeasttreat, Quillbeast Treat
demonmobs:demoncrystal, Demon Crystal
infernomobs:magmacharge, Magma Charge
elementalmobs:frostboltcharge, Frostbolt Charge
shadowmobs:shadowcrystal, Shadow Crystal
infernomobs:ignibustreat, Ignibus Treat
infernomobs:gorgertreat, Gorger Treat
junglemobs:quickweb, Quickweb
shadowmobs:spectralboltcharge, Spectral Bolt Charge
demonmobs:doomfire, Doomfire
infernomobs:soulstoneinferno, Inferno Soulstone
lycanitesmobs:summoningstaff, Summoning Staff
demonmobs:demonstonechiseled, Chiseled Demonstone
arcticmobs:serpixtreat, Serpix Treat
freshwatermobs:silexmeatraw, Raw Silex Meat
lycanitesmobs:equipmentforge_stone, Stone Equipment Forge (Level 2)
demonmobs:devillasagna, Devil Lasagna
demonmobs:hellfire, Hellfire
demonmobs:pinkymeatraw, Raw Pinky Meat
swampmobs:lurkertreat, Lurker Treat
shadowmobs:shadowstone_slab_double, Double Shadowstone Slab
mountainmobs:yalemeatraw, Raw Yale Meat
elementalmobs:aquapulsescepter, Aqua Pulse Scepter
shadowmobs:shadowstonechiseled, Chiseled Shadowstone
arcticmobs:icefire, Icefire
infernomobs:scorchfirescepter, Scorchfire Scepter
infernomobs:cephignismeatcooked, Cooked Cephignis Meat
plainsmobs:feradontreat, Feradon Treat
lycanitesmobs:battleburrito, Battle Burrito
desertmobs:throwingscythe, Throwing Scythe
shadowmobs:shadowfire, Shadowfire
swampmobs:venomaxeblade, Venom Axeblade
mountainmobs:boulderblastcharge, Boulder Blast Charge
demonmobs:devilstarscepter, Devilstar Scepter
demonmobs:pinkytreat, Pinky Treat
lycanitesmobs:mobtoken, Mob Token
mountainmobs:yalemeatcooked, Cooked Yale Meat
junglemobs:concapedemeatraw, Raw Concapede Meat
elementalmobs:wraithsigil, Wraith Sigil
elementalmobs:acidsplashcharge, Acid Splash Charge
mountainmobs:peakskebab, Peaks Kebab
elementalmobs:zephyrblade, item.zephyrblade.name
arcticmobs:frostcloud, Frostcloud
shadowmobs:shadowstone, Shadowstone
elementalmobs:faeboltcharge, Faebolt Charge
freshwatermobs:lapisfishandchips, Lapis Fish and Chips
elementalmobs:azurecinderfallsword, Azure Cinderfall Sword
junglemobs:dawontreat, Dawon Treat
plainsmobs:quillscepter, Quill Scepter
demonmobs:pinkymeatcooked, Cooked Pinky Meat
plainsmobs:bulwarkburger, Bulwark Burger
lycanitesmobs:stablesummoningstaff, Stable Summoning Staff
demonmobs:demonstonebrick_wall, Demonstone Brick Wall
elementalmobs:embercharge, Ember Charge
lycanitesmobs:explorersrisotto, Explorers Risotto
desertmobs:erepedetreat, Erepede Treat
forestmobs:paleosalad, Paleo Salad
desertmobs:mudshotscepter, Mudshot Scepter
lycanitesmobs:soulkeyemerald, Emerald Soulkey
junglemobs:poopcharge, Poop
arcticmobs:frostfire, Frostfire
swampmobs:venomshotscepter, Venom Shot Scepter
elementalmobs:lifedraincharge, Life Drain Charge
elementalmobs:aquapulsecharge, Aqua Pulse Charge
shadowmobs:bloodchili, Blood Chili
shadowmobs:shadowstone_stairs, Shadowstone Stairs
saltwatermobs:roatreat, Roa Treat
freshwatermobs:soulstonefreshwater, Freshwater Soulstone
arcticmobs:blizzardscepter, Blizzard Scepter
saltwatermobs:ikameatraw, Raw Ika Meat
mountainmobs:arcanelaserstormcharge, Arcane Laser Storm Charge
saltwatermobs:seashellmaki, Seashell Maki
plainsmobs:ventoraptorskull, Ventoraptor Skull
shadowmobs:bloodleechscepter, Bloodleech Scepter
shadowmobs:chupacabrameatcooked, Cooked Chupacabra Meat
swampmobs:eyewigtreat, Eyewig Treat
elementalmobs:lightball, Light Ball Charge
demonmobs:doomfirecharge, Doomfire Charge
shadowmobs:geistliver, Geist Liver
elementalmobs:aetherwavecharge, Aetherwave Charge
lycanitesmobs:soulkey, Soulkey
infernomobs:searingtaco, Searing Taco
plainsmobs:morocktreat, Morock Treat
demonmobs:demonstone, Demonstone
demonmobs:soulstonedemonic, Demonic Soulstone
demonmobs:demonstonebrick_slab:0, Demonstone Brick Slab
freshwatermobs:waterjetscepter, Water Jet Scepter
mountainmobs:beholdertreat, Beholder Treat
demonmobs:doomfirescepter, Doomfire Scepter
arcticmobs:arixtreat, Arix Treat
shadowmobs:darklingskull, Darkling Skull
elementalmobs:frostboltscepter, Frostbolt Scepter
shadowmobs:chupacabratreat, Chupacabra Treat
shadowmobs:soulstoneshadow, Shadow Soulstone
forestmobs:entarm, Ent Arm
desertmobs:mudshotcharge, Mudshot Charge
saltwatermobs:hermatreat, Herma Treat
junglemobs:poopscepter, Poop Scepter
junglemobs:cockatricetreat, Cockatrice Treat
demonmobs:hellfirecharge, Hellfire Charge
arcticmobs:frostyfur, Frosty Fur
lycanitesmobs:cleansingcrystal, Cleansing Crystal
swampmobs:goldenvenomaxeblade, Golden Venom Axeblade
desertmobs:scythescepter, Scythe Scepter
demonmobs:cacodemontreat, Cacodemon Treat
swampmobs:mosspie, Moss Pie
arcticmobs:tundracharge, Tundra Charge
freshwatermobs:ioraytreat, Ioray Treat
swampmobs:verdantvenomaxeblade, Verdant Venom Axeblade
elementalmobs:cinderfallsword, Cinderfall Sword
lycanitesmobs:soulstone, Soulstone
junglemobs:poopcloud, Poop Cloud
swampmobs:aspidmeatcooked, Cooked Aspid Meat
arcticmobs:ooze, Ooze
demonmobs:demonstone_stairs, Demonstone Stairs
lycanitesmobs:summoningpedestal, Summoning Pedestal
arcticmobs:yetimeatcooked, Cooked Yeti Meat
swampmobs:poisongland, Poison Gland
arcticmobs:tundrascepter, Tundra Scepter
shadowmobs:chupacabrameatraw, Raw Chupacabra Meat
infernomobs:magmascepter, Magma Scepter
arcticmobs:bucketooze, Ooze Bucket
infernomobs:salamandertreat, Salamander Treat
lycanitesmobs:equipmentforge_wood, Wood Equipment Forge (Level 1)
freshwatermobs:threshertreat, Thresher Treat
demonmobs:demonstone_slab:0, Demonstone Slab
lycanitesmobs:woodenrod, item.woodenrod.name
plainsmobs:makameatraw, Raw Maka Meat
swampmobs:poisoncloud, Poison Cloud
saltwatermobs:quetzodracltreat, Quetzodracl Treat
shadowmobs:shadowstone_slab:0, Shadowstone Slab
shadowmobs:shadowstonetile, Shadowstone Tile
swampmobs:aspidmeatraw, Raw Aspid Meat
plainsmobs:quill, Quill
lycanitesmobs:equipmentforge_iron, Iron Equipment Forge (Level 3)
lycanitesmobs:wintergift, Winter Gift
demonmobs:demonstonebrick_fence, Demonstone Brick Fence
demonmobs:hellfirescepter, Hellfire Scepter
elementalmobs:xaphanspine, item.xaphanspine.name
desertmobs:crusktreat, Crusk Treat
freshwatermobs:silexmeatcooked, Cooked Silex Meat
junglemobs:propolis, Propolis
infernomobs:scorchfire, Scorchfire
demonmobs:demonstonepillar, Demonstone Pillar
elementalmobs:crystalshard, Crystal Shard
arcticmobs:yetimeatraw, Raw Yeti Meat
lycanitesmobs:wintergiftlarge, Large Winter Gift
infernomobs:scorchfirecharge, Scorchfire Charge
shadowmobs:bloodleechcharge, Bloodleech Charge
elementalmobs:emberscepter, Ember Scepter
lycanitesmobs:savagesummoningstaff, Savage Summoning Staff
demonmobs:soulcubedemonic, Demonic Soulcube
elementalmobs:cinderblade, Cinder Blade
elementalmobs:geonachfist, Geonach Fist
arcticmobs:icefirescepter, Icefire Scepter
lycanitesmobs:woodenpaxel, item.woodenpaxel.name
demonmobs:demonstonetile_slab:0, Demonstone Tile Slab
shadowmobs:shadowstonebrick_slab:0, Shadowstone Brick Slab
swampmobs:poisonrayscepter, Poison Ray Scepter
shadowmobs:shadowstonepolished, Polished Shadowstone
arcticmobs:frostwebcharge, Frostweb Charge
lycanitesmobs:woodenhilt, item.woodenhilt.name
shadowmobs:shadowstonebrick, Shadowstone Brick
lycanitesmobs:equipment, item.equipment.name
elementalmobs:verdantcinderfallsword, Verdant Cinderfall Sword
lycanitesmobs:soulkeydiamond, Diamond Soulkey
mountainmobs:arcanelaserstormscepter, Arcane Laser Storm Scepter
demonmobs:demoniclightningscepter, Demonic Lightning Scepter
elementalmobs:chaosorbcharge, Chaos Orb Charge
plainsmobs:roctreat, Roc Treat
shadowmobs:shadowstonepillar, Shadowstone Pillar
junglemobs:concapedemeatcooked, Cooked Concapede Meat
forestmobs:arisaurmeatcooked, Cooked Arisaur Meat
arcticmobs:maugtreat, Maug Treat
plainsmobs:ventoraptortreat, Ventoraptor Treat
lycanitesmobs:soulgazer, Soulgazer
elementalmobs:vapulacrystal, Vapula Crystal
arcticmobs:icefirecharge, Icefire Charge
mountainmobs:soulstonemountain, Mountain Soulstone
arcticmobs:blizzardcharge, Blizzard Charge
demonmobs:demonstonetile, Demonstone Tile
junglemobs:uvaraptortreat, Uvaraptor Treat
desertmobs:joustmeatraw, Raw Joust Meat
shadowmobs:spectralboltscepter, Spectral Bolt Scepter
elementalmobs:lifedrainscepter, Life Drain Scepter
demonmobs:demonstone_slab_double, Double Demonstone Slab
arcticmobs:frostwebscepter, Frostweb Scepter
freshwatermobs:waterjetcharge, Water Jet Charge
mountainmobs:boulderblastscepter, Boulder Blast Scepter
infernomobs:bucketpurelava, Pure Lava Bucket
demonmobs:devilstarcharge, Devilstar Charge
shadowmobs:shadowstonetile_slab:0, Shadowstone Tile Slab
infernomobs:purelava, Pure Lava
shadowmobs:shadowstonebrick_wall, Shadowstone Brick Wall
mountainmobs:wildkintreat, Wildkin Treat
saltwatermobs:raikotreat, Raiko Treat
demonmobs:demonstonebrick, Demonstone Brick
junglemobs:veswax, Veswax
shadowmobs:shadetreat, Shade Treat
arcticmobs:palesoup, Pale Soup
lycanitesmobs:sturdysummoningstaff, Sturdy Summoning Staff
demonmobs:demonstonepolished, Polished Demonstone
demonmobs:demonstonetile_stairs, Demonstone Tile Stairs
forestmobs:wargtreat, Warg Treat
forestmobs:shamblertreat, Shambler Treat
plainsmobs:makameatcooked, Cooked Maka Meat
mountainmobs:barghesttreat, Barghest Treat
saltwatermobs:ikameatcooked, Cooked Ika Meat
junglemobs:tropicalcurry, Tropical Curry
omlib:debug_tool:0, Debug Tool
omlib:fake_sword, item.fake_sword.name
omlib:network_cable, tile.network_cable.name
openmodularturrets:intermediate_tiered:0, Sensor (Tier 1)
openmodularturrets:intermediate_tiered:1, Sensor (Tier 2)
openmodularturrets:intermediate_tiered:2, Sensor (Tier 3)
openmodularturrets:intermediate_tiered:3, Sensor (Tier 4)
openmodularturrets:intermediate_tiered:4, Sensor (Tier 5)
openmodularturrets:intermediate_tiered:5, Chamber (Tier 1)
openmodularturrets:intermediate_tiered:6, Chamber (Tier 2)
openmodularturrets:intermediate_tiered:7, Chamber (Tier 3)
openmodularturrets:intermediate_tiered:8, Chamber (Tier 4)
openmodularturrets:intermediate_tiered:9, Chamber (Tier 5)
openmodularturrets:intermediate_tiered:10, Barrel (Tier 1)
openmodularturrets:intermediate_tiered:11, Barrel (Tier 2)
openmodularturrets:intermediate_tiered:12, Barrel (Tier 3)
openmodularturrets:intermediate_tiered:13, Barrel (Tier 4)
openmodularturrets:intermediate_tiered:14, Barrel (Tier 5)
openmodularturrets:intermediate_regular:0, IO Bus
openmodularturrets:addon_meta:0, Addon - Turret Concealer
openmodularturrets:addon_meta:1, Addon - Damage Boost
openmodularturrets:addon_meta:2, Addon - Potentia Converter
openmodularturrets:addon_meta:3, Addon - Recycler
openmodularturrets:addon_meta:4, Addon - Redstone Reactor
openmodularturrets:addon_meta:5, Addon - Serial Port
openmodularturrets:addon_meta:6, Addon - Solar Panel
openmodularturrets:addon_meta:7, Addon - Fake Drops
openmodularturrets:upgrade_meta:0, Upgrade - Accuracy
openmodularturrets:upgrade_meta:1, Upgrade - Efficiency
openmodularturrets:upgrade_meta:2, Upgrade - Fire Rate
openmodularturrets:upgrade_meta:3, Upgrade - Range
openmodularturrets:upgrade_meta:4, Upgrade - Scatter Shot
openmodularturrets:ammo_meta:0, Ammo - Blazing Clay
openmodularturrets:ammo_meta:1, Ammo - Bullet
openmodularturrets:ammo_meta:2, Ammo - Ferro-Magnetic Slug
openmodularturrets:ammo_meta:3, Ammo - Grenade
openmodularturrets:ammo_meta:4, Ammo - Rocket
openmodularturrets:usable_meta:0, Throwable Bullet
openmodularturrets:usable_meta:1, Throwable Grenade
openmodularturrets:usable_meta:2, Turret Memory Card
openmodularturrets:turret_base:0, Turret Base (Tier 1)
openmodularturrets:turret_base:1, Turret Base (Tier 2)
openmodularturrets:turret_base:2, Turret Base (Tier 3)
openmodularturrets:turret_base:3, Turret Base (Tier 4)
openmodularturrets:turret_base:4, Turret Base (Tier 5)
openmodularturrets:expander:0, Base Inventory Expander (Tier 1)
openmodularturrets:expander:1, Base Inventory Expander (Tier 2)
openmodularturrets:expander:2, Base Inventory Expander (Tier 3)
openmodularturrets:expander:3, Base Inventory Expander (Tier 4)
openmodularturrets:expander:4, Base Inventory Expander (Tier 5)
openmodularturrets:expander:5, Base Power Expander (Tier 1)
openmodularturrets:expander:6, Base Power Expander (Tier 2)
openmodularturrets:expander:7, Base Power Expander (Tier 3)
openmodularturrets:expander:8, Base Power Expander (Tier 4)
openmodularturrets:expander:9, Base Power Expander (Tier 5)
openmodularturrets:base_addon:0, Base Addon - Loot Deleter
openmodularturrets:disposable_item_turret, Disposable Item Turret
openmodularturrets:potato_cannon_turret, Potato Cannon Turret
openmodularturrets:machine_gun_turret, Gun Turret
openmodularturrets:incendiary_turret, Incendiary Turret
openmodularturrets:grenade_turret, Grenade Launcher Turret
openmodularturrets:relativistic_turret, Relativistic Turret
openmodularturrets:rocket_turret, Rocket Launcher Turret
openmodularturrets:teleporter_turret, Teleporter Turret
openmodularturrets:laser_turret, Laser Turret
openmodularturrets:rail_gun_turret, Rail Gun Turret
openmodularturrets:lever_block, Basic Turret Base Crank
harvestcraft:blackberryitem, Blackberry
harvestcraft:blackberryseeditem, Blackberry Seed
harvestcraft:blueberryitem, Blueberry
harvestcraft:blueberryseeditem, Blueberry Seed
harvestcraft:candleberryitem, Candleberry
harvestcraft:candleberryseeditem, Candleberry Seed
harvestcraft:raspberryitem, Raspberry
harvestcraft:raspberryseeditem, Raspberry Seed
harvestcraft:strawberryitem, Strawberry
harvestcraft:strawberryseeditem, Strawberry Seed
harvestcraft:cactusfruititem, Cactus Fruit
harvestcraft:cactusfruitseeditem, Cactus Fruit Seed
harvestcraft:asparagusitem, Asparagus
harvestcraft:asparagusseeditem, Asparagus Seed
harvestcraft:barleyitem, Barley
harvestcraft:barleyseeditem, Barley Seed
harvestcraft:oatsitem, Oats
harvestcraft:oatsseeditem, Oats Seed
harvestcraft:ryeitem, Rye
harvestcraft:ryeseeditem, Rye Seed
harvestcraft:cornitem, Corn
harvestcraft:cornseeditem, Corn Seed
harvestcraft:bambooshootitem, Bamboo Shoot
harvestcraft:bambooshootseeditem, Bamboo Shoot Seed
harvestcraft:cantaloupeitem, Cantaloupe
harvestcraft:cantaloupeseeditem, Cantaloupe Seed
harvestcraft:cucumberitem, Cucumber
harvestcraft:cucumberseeditem, Cucumber Seed
harvestcraft:wintersquashitem, Winter Squash
harvestcraft:wintersquashseeditem, Winter Squash Seed
harvestcraft:zucchiniitem, Zucchini
harvestcraft:zucchiniseeditem, Zucchini Seed
harvestcraft:beetitem, Beet
harvestcraft:beetseeditem, Beet Seed
harvestcraft:onionitem, Onion
harvestcraft:onionseeditem, Onion Seed
harvestcraft:parsnipitem, Parsnip
harvestcraft:parsnipseeditem, Parsnip Seed
harvestcraft:peanutitem, Peanut
harvestcraft:peanutseeditem, Peanut Seed
harvestcraft:radishitem, Radish
harvestcraft:radishseeditem, Radish Seed
harvestcraft:rutabagaitem, Rutabaga
harvestcraft:rutabagaseeditem, Rutabaga Seed
harvestcraft:sweetpotatoitem, Sweet Potato
harvestcraft:sweetpotatoseeditem, Sweet Potato Seed
harvestcraft:turnipitem, Turnip
harvestcraft:turnipseeditem, Turnip Seed
harvestcraft:rhubarbitem, Rhubarb
harvestcraft:rhubarbseeditem, Rhubarb Seed
harvestcraft:celeryitem, Celery
harvestcraft:celeryseeditem, Celery Seed
harvestcraft:garlicitem, Garlic
harvestcraft:garlicseeditem, Garlic Seed
harvestcraft:gingeritem, Ginger
harvestcraft:gingerseeditem, Ginger Seed
harvestcraft:spiceleafitem, Spice Leaf
harvestcraft:spiceleafseeditem, Spice Leaf Seed
harvestcraft:tealeafitem, Tea Leaf
harvestcraft:teaseeditem, Tea Seed
harvestcraft:coffeebeanitem, Coffee Beans
harvestcraft:coffeeseeditem, Coffee Seed
harvestcraft:mustardseedsitem, Mustard Seeds
harvestcraft:mustardseeditem, Mustard Seed
harvestcraft:broccoliitem, Broccoli
harvestcraft:broccoliseeditem, Broccoli Seed
harvestcraft:caulifloweritem, Cauliflower
harvestcraft:cauliflowerseeditem, Cauliflower Seed
harvestcraft:leekitem, Leek
harvestcraft:leekseeditem, Leek Seed
harvestcraft:lettuceitem, Lettuce
harvestcraft:lettuceseeditem, Lettuce Seed
harvestcraft:scallionitem, Scallion
harvestcraft:scallionseeditem, Scallion Seed
harvestcraft:artichokeitem, Artichoke
harvestcraft:artichokeseeditem, Artichoke Seed
harvestcraft:brusselsproutitem, Brussel Sprout
harvestcraft:brusselsproutseeditem, Brussel Sprout Seed
harvestcraft:cabbageitem, Cabbage
harvestcraft:cabbageseeditem, Cabbage Seed
harvestcraft:spinachitem, Spinach
harvestcraft:spinachseeditem, Spinach Seed
harvestcraft:whitemushroomitem, White Mushroom
harvestcraft:whitemushroomseeditem, White Mushroom Spore
harvestcraft:beanitem, Beans
harvestcraft:beanseeditem, Bean Seed
harvestcraft:soybeanitem, Soybean
harvestcraft:soybeanseeditem, Soybean Seed
harvestcraft:bellpepperitem, Bellpepper
harvestcraft:bellpepperseeditem, Bellpepper Seed
harvestcraft:chilipepperitem, Chili Pepper
harvestcraft:chilipepperseeditem, Chili Pepper Seed
harvestcraft:eggplantitem, Eggplant
harvestcraft:eggplantseeditem, Eggplant Seed
harvestcraft:okraitem, Okra
harvestcraft:okraseeditem, Okra Seed
harvestcraft:peasitem, Peas
harvestcraft:peasseeditem, Peas Seed
harvestcraft:tomatoitem, Tomato
harvestcraft:tomatoseeditem, Tomato Seed
harvestcraft:cottonitem, Cotton
harvestcraft:cottonseeditem, Cotton Seed
harvestcraft:pineappleitem, Pineapple
harvestcraft:pineappleseeditem, Pineapple Seed
harvestcraft:grapeitem, Grape
harvestcraft:grapeseeditem, Grape Seed
harvestcraft:kiwiitem, Kiwi
harvestcraft:kiwiseeditem, Kiwi Seed
harvestcraft:cranberryitem, Cranberry
harvestcraft:cranberryseeditem, Cranberry Seed
harvestcraft:riceitem, Rice
harvestcraft:riceseeditem, Rice Seed
harvestcraft:seaweeditem, Seaweed
harvestcraft:seaweedseeditem, Seaweed Seed
harvestcraft:curryleafitem, Curry Leaf
harvestcraft:curryleafseeditem, Curry Leaf Seed
harvestcraft:sesameseedsitem, Sesame Seeds
harvestcraft:sesameseedsseeditem, Sesame Seeds Seed
harvestcraft:waterchestnutitem, Water Chestnut
harvestcraft:waterchestnutseeditem, Water Chestnut Seed
harvestcraft:gigapickleitem, Giga Pickle
harvestcraft:gigapickleseeditem, Giga Pickle Seed
harvestcraft:kaleitem, Kale
harvestcraft:kaleseeditem, Kale Seed
harvestcraft:agaveitem, Agave
harvestcraft:agaveseeditem, Agave Seed
harvestcraft:amaranthitem, Amaranth
harvestcraft:amaranthseeditem, Amaranth Seed
harvestcraft:arrowrootitem, Arrowroot
harvestcraft:arrowrootseeditem, Arrowroot Seed
harvestcraft:cassavaitem, Cassava
harvestcraft:cassavaseeditem, Cassava Seed
harvestcraft:chickpeaitem, Chickpeas
harvestcraft:chickpeaseeditem, Chickpea Seed
harvestcraft:elderberryitem, Elderberry
harvestcraft:elderberryseeditem, Elderberry Seed
harvestcraft:flaxitem, Flax
harvestcraft:flaxseeditem, Flax Seed
harvestcraft:greengrapeitem, Green Grape
harvestcraft:greengrapeseeditem, Green Grape Seed
harvestcraft:huckleberryitem, Huckleberry
harvestcraft:huckleberryseeditem, Huckleberry Seed
harvestcraft:jicamaitem, Jicama
harvestcraft:jicamaseeditem, Jicama Seed
harvestcraft:juteitem, Jute
harvestcraft:juteseeditem, Jute Seed
harvestcraft:kenafitem, Kenaf
harvestcraft:kenafseeditem, Kenaf Seed
harvestcraft:kohlrabiitem, Kohlrabi
harvestcraft:kohlrabiseeditem, Kohlrabi Seed
harvestcraft:lentilitem, Lentils
harvestcraft:lentilseeditem, Lentil Seed
harvestcraft:milletitem, Millet
harvestcraft:milletseeditem, Millet Seed
harvestcraft:mulberryitem, Mulberry
harvestcraft:mulberryseeditem, Mulberry Seed
harvestcraft:quinoaitem, Quinoa
harvestcraft:quinoaseeditem, Quinoa Seed
harvestcraft:sisalitem, Sisal
harvestcraft:sisalseeditem, Sisal Seed
harvestcraft:taroitem, Taro
harvestcraft:taroseeditem, Taro Seed
harvestcraft:date_sapling, Date Sapling
harvestcraft:dateitem, Date
harvestcraft:pamdate, Date
harvestcraft:papaya_sapling, Papaya Sapling
harvestcraft:papayaitem, Papaya
harvestcraft:pampapaya, Papaya
harvestcraft:cherry_sapling, Cherry Sapling
harvestcraft:cherryitem, Cherry
harvestcraft:pamcherry, Cherry
harvestcraft:fig_sapling, Fig Sapling
harvestcraft:figitem, Fig
harvestcraft:pamfig, Fig
harvestcraft:soursop_sapling, Soursop Sapling
harvestcraft:soursopitem, Soursop
harvestcraft:pamsoursop, Soursop
harvestcraft:dragonfruit_sapling, Dragonfruit Sapling
harvestcraft:dragonfruititem, Dragonfruit
harvestcraft:pamdragonfruit, Dragonfruit
harvestcraft:rambutan_sapling, Rambutan Sapling
harvestcraft:rambutanitem, Rambutan
harvestcraft:pamrambutan, Rambutan
harvestcraft:jackfruit_sapling, Jackfruit Sapling
harvestcraft:jackfruititem, Jackfruit
harvestcraft:pamjackfruit, Jackfruit
harvestcraft:passionfruit_sapling, Passion Fruit Sapling
harvestcraft:passionfruititem, Passion Fruit
harvestcraft:pampassionfruit, Passionfruit
harvestcraft:apple_sapling, Apple Sapling
harvestcraft:pamapple, Apple
harvestcraft:lemon_sapling, Lemon Sapling
harvestcraft:lemonitem, Lemon
harvestcraft:pamlemon, Lemon
harvestcraft:pear_sapling, Pear Sapling
harvestcraft:pearitem, Pear
harvestcraft:pampear, Pear
harvestcraft:olive_sapling, Olive Sapling
harvestcraft:oliveitem, Olive
harvestcraft:pamolive, Olive
harvestcraft:spiderweb_sapling, Spider Web Sapling
harvestcraft:pamspiderweb, Spider Web
harvestcraft:grapefruit_sapling, Grapefruit Sapling
harvestcraft:grapefruititem, Grapefruit
harvestcraft:pamgrapefruit, Grapefruit
harvestcraft:pomegranate_sapling, Pomegranate Sapling
harvestcraft:pomegranateitem, Pomegranate
harvestcraft:pampomegranate, Pomegranate
harvestcraft:cashew_sapling, Cashew Sapling
harvestcraft:cashewitem, Cashew
harvestcraft:pamcashew, Cashew
harvestcraft:vanillabean_sapling, Vanilla Sapling
harvestcraft:vanillabeanitem, Vanilla Bean
harvestcraft:pamvanillabean, Vanilla Bean
harvestcraft:starfruit_sapling, Starfruit Sapling
harvestcraft:starfruititem, Starfruit
harvestcraft:pamstarfruit, Starfruit
harvestcraft:banana_sapling, Banana Sapling
harvestcraft:bananaitem, Banana
harvestcraft:pambanana, Banana
harvestcraft:plum_sapling, Plum Sapling
harvestcraft:plumitem, Plum
harvestcraft:pamplum, Plum
harvestcraft:avocado_sapling, Avocado Sapling
harvestcraft:avocadoitem, Avocado
harvestcraft:pamavocado, Avocado
harvestcraft:pecan_sapling, Pecan Sapling
harvestcraft:pecanitem, Pecan
harvestcraft:pampecan, Pecan
harvestcraft:pistachio_sapling, Pistachio Sapling
harvestcraft:pistachioitem, Pistachio
harvestcraft:pampistachio, Pistachio
harvestcraft:hazelnut_sapling, Hazelnut Sapling
harvestcraft:hazelnutitem, Hazelnut
harvestcraft:pamhazelnut, Hazelnut
harvestcraft:lime_sapling, Lime Sapling
harvestcraft:limeitem, Lime
harvestcraft:pamlime, Lime
harvestcraft:peppercorn_sapling, Peppercorn Sapling
harvestcraft:peppercornitem, Peppercorn
harvestcraft:pampeppercorn, Peppercorn
harvestcraft:almond_sapling, Almond Sapling
harvestcraft:almonditem, Almond
harvestcraft:pamalmond, Almond
harvestcraft:gooseberry_sapling, Gooseberry Sapling
harvestcraft:gooseberryitem, Gooseberry
harvestcraft:pamgooseberry, Gooseberry
harvestcraft:peach_sapling, Peach Sapling
harvestcraft:peachitem, Peach
harvestcraft:pampeach, Peach
harvestcraft:chestnut_sapling, Chestnut Sapling
harvestcraft:chestnutitem, Chestnut
harvestcraft:pamchestnut, Chestnut
harvestcraft:pawpaw_sapling, Pawpaw Sapling
harvestcraft:pawpawitem, Pawpaw
harvestcraft:pampawpaw, Pawpaw
harvestcraft:coconut_sapling, Coconut Sapling
harvestcraft:coconutitem, Coconut
harvestcraft:pamcoconut, Coconut
harvestcraft:mango_sapling, Mango Sapling
harvestcraft:mangoitem, Mango
harvestcraft:pammango, Mango
harvestcraft:apricot_sapling, Apricot Sapling
harvestcraft:apricotitem, Apricot
harvestcraft:pamapricot, Apricot
harvestcraft:orange_sapling, Orange Sapling
harvestcraft:orangeitem, Orange
harvestcraft:pamorange, Orange
harvestcraft:walnut_sapling, Walnut Sapling
harvestcraft:walnutitem, Walnut
harvestcraft:pamwalnut, Walnut
harvestcraft:lychee_sapling, Lychee Sapling
harvestcraft:lycheeitem, Lychee
harvestcraft:pamlychee, Lychee
harvestcraft:persimmon_sapling, Persimmon Sapling
harvestcraft:persimmonitem, Persimmon
harvestcraft:pampersimmon, Persimmon
harvestcraft:guava_sapling, Guava Sapling
harvestcraft:guavaitem, Guava
harvestcraft:pamguava, Guava
harvestcraft:breadfruit_sapling, Breadfruit Sapling
harvestcraft:breadfruititem, Breadfruit
harvestcraft:pambreadfruit, Breadfruit
harvestcraft:nutmeg_sapling, Nutmeg Sapling
harvestcraft:nutmegitem, Nutmeg
harvestcraft:pamnutmeg, Nutmeg
harvestcraft:durian_sapling, Durian Sapling
harvestcraft:durianitem, Durian
harvestcraft:pamdurian, Durian
harvestcraft:tamarind_sapling, Tamarind Sapling
harvestcraft:tamarinditem, Tamarind
harvestcraft:pamtamarind, Tamarind
harvestcraft:cinnamon_sapling, Cinnamon Sapling
harvestcraft:cinnamonitem, Cinnamon
harvestcraft:pamcinnamon, Cinnamon Wood
harvestcraft:maple_sapling, Maple Sapling
harvestcraft:maplesyrupitem, Maple Syrup
harvestcraft:pammaple, Maple Wood
harvestcraft:paperbark_sapling, Paperbark Sapling
